post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1053428381336695	1442140247	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-13 12:30:47
1008279892518211_1053395414673325	1442135742	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-13 11:15:42
1008279892518211_1052237094789157	1441983421	81	0	12	114	0	767	0	0	0	0	0	0	tunis	2015-09-11 16:57:01
1008279892518211_1051072121572321	1441805452	27	31	5	47	0	97	0	0	0	0	0	0	tunis	2015-09-09 15:30:52
1008279892518211_1052163858129814	1441970743	5	0	1	2	0	10	0	0	0	0	0	0	nabeul	2015-09-11 13:25:43
1008279892518211_1051554234857443	1441879297	58	0	18	91	0	45	0	0	0	0	0	0	benArous	2015-09-10 12:01:37
1008279892518211_1051808211498712	1441907931	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-09-10 19:58:51
1008279892518211_1051788621500671	1441905041	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-09-10 19:10:41
1008279892518211_1051744224838444	1441901305	3	0	0	5	0	13	0	0	0	0	0	0	ariana	2015-09-10 18:08:25
1008279892518211_1049546041724929	1441551169	30	0	0	13	0	13	0	0	0	0	0	0	tunis	2015-09-06 16:52:49
1008279892518211_1049497635063103	1441545115	0	0	0	0	0	3	0	0	0	0	0	0	ariana	2015-09-06 15:11:55
1008279892518211_1048579185154948	1441406119	8	37	0	10	0	45	0	0	0	0	0	0	kef	2015-09-05 00:35:19
1008279892518211_1048567185156148	1441404574	25	0	0	21	0	27	0	0	0	0	0	0	ariana	2015-09-05 00:09:34
1008279892518211_1048815425131324	1441455565	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2015-09-05 14:19:25
1008279892518211_1048430525169814	1441384410	6	12	0	2	0	26	0	0	0	0	0	0	sousse	2015-09-04 18:33:30
1008279892518211_1048420598504140	1441383171	0	0	0	0	0	7	0	0	0	0	0	0	tunis	2015-09-04 18:12:51
1008279892518211_1048392951840238	1441380323	0	0	0	0	0	3	0	0	0	0	0	0	monastir	2015-09-04 17:25:23
1008279892518211_1047917845221082	1441300482	11	0	0	10	0	18	0	0	0	0	0	0	zaghouan	2015-09-03 19:14:42
1008279892518211_1048369371842596	1441376305	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2015-09-04 16:18:25
1008279892518211_1047342221945311	1441217104	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2015-09-02 20:05:04
1008279892518211_1047297878616412	1441211205	0	0	0	0	0	11	0	0	0	0	0	0	sousse	2015-09-02 18:26:45
1008279892518211_1046579382021595	1441105145	2	0	0	4	0	30	0	0	0	0	0	0	tunis	2015-09-01 12:59:05
1008279892518211_1046694695343397	1441124404	4	13	0	0	0	31	0	0	0	0	0	0	ariana	2015-09-01 18:20:04
1008279892518211_1046732588672941	1441128750	15	0	0	10	0	25	0	0	0	0	0	0	tunis	2015-09-01 19:32:30
1008279892518211_1045004178845782	1440845723	4	4	0	0	0	7	0	0	0	0	0	0	bizert	2015-08-29 12:55:23
1008279892518211_1044992565513610	1440843603	23	5	0	26	0	56	0	0	0	0	0	0	tunis	2015-08-29 12:20:03
1008279892518211_1045624902117043	1440941584	1	0	0	0	0	7	0	0	0	0	0	0	tunis	2015-08-30 15:33:04
1008279892518211_1045483265464540	1440923203	6	0	0	4	0	7	0	0	0	0	0	0	tunis	2015-08-30 10:26:43
1008279892518211_1045548402124693	1440934385	0	0	0	0	0	1	0	0	0	0	0	0	ariana	2015-08-30 13:33:05
1008279892518211_1045477375465129	1440921349	2	0	0	4	0	20	0	0	0	0	0	0	tunis	2015-08-30 09:55:49
1008279892518211_1045275358818664	1440883516	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-08-29 23:25:16
1008279892518211_1045214795491387	1440872933	6	10	0	4	0	12	0	0	0	0	0	0	nabeul	2015-08-29 20:28:53
1008279892518211_1044953268850873	1440834917	4	1	0	1	0	12	0	0	0	0	0	0	nabeul	2015-08-29 09:55:17
1008279892518211_1044400018906198	1440740417	6	0	0	1	0	27	0	0	0	0	0	0	monastir	2015-08-28 07:40:17
1008279892518211_1044745772204956	1440799867	31	2	0	19	0	63	0	0	0	0	0	0	tunis	2015-08-29 00:11:07
1008279892518211_1045177998828400	1440866614	0	9	0	0	0	7	0	0	0	0	0	0	tunis	2015-08-29 18:43:34
1008279892518211_1045089562170577	1440853738	27	0	0	40	0	31	0	0	0	0	0	0	tunis	2015-08-29 15:08:58
1008279892518211_1044951532184380	1440834453	3	0	0	1	0	21	0	0	0	0	0	0	tunis	2015-08-29 09:47:33
1008279892518211_1045045238841676	1440850844	2	0	0	1	0	13	0	0	0	0	0	0	gafsa	2015-08-29 14:20:44
1008279892518211_1045089188837281	1440853667	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-08-29 15:07:47
1008279892518211_1045041925508674	1440850314	1	1	0	1	0	6	0	0	0	0	0	0	tunis	2015-08-29 14:11:54
1008279892518211_1045041015508765	1440850156	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-08-29 14:09:16
1008279892518211_1044408415572025	1440742112	75	145	0	62	0	71	0	0	0	0	0	0	tunis	2015-08-28 08:08:32
1008279892518211_1045025435510323	1440847145	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2015-08-29 13:19:05
1008279892518211_1044652815547585	1440783367	13	0	0	27	0	117	0	0	0	0	0	0	tunis	2015-08-28 19:36:07
1008279892518211_1044968882182645	1440838049	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-08-29 10:47:29
1008279892518211_1044880682191465	1440819713	2	0	0	2	0	6	0	0	0	0	0	0	tunis	2015-08-29 05:41:53
1008279892518211_1044658838880316	1440784502	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-08-28 19:55:02
1008279892518211_1044622438883956	1440777936	0	0	0	0	0	0	0	0	0	0	0	0	sfax	2015-08-28 18:05:36
1008279892518211_1044435822235951	1440750053	4	0	0	1	0	4	0	0	0	0	0	0	sousse	2015-08-28 10:20:53
1008279892518211_1043634338982766	1440638549	3	0	0	4	0	23	0	0	0	0	0	0	tunis	2015-08-27 03:22:29
1008279892518211_1042971065715760	1440529290	24	0	0	35	0	37	0	0	0	0	0	0	tunis	2015-08-25 21:01:30
1008279892518211_1042930452386488	1440523373	2	0	0	0	0	10	0	0	0	0	0	0	tunis	2015-08-25 19:22:53
1008279892518211_1042375245775342	1440440493	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2015-08-24 20:21:33
1008279892518211_1041451185867748	1440296205	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2015-08-23 04:16:45
1008279892518211_1041332022546331	1440282088	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2015-08-23 00:21:28
1008279892518211_1041326129213587	1440280812	0	0	0	0	0	13	0	0	0	0	0	0	tunis	2015-08-23 00:00:12
1008279892518211_1041197189226481	1440258913	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-08-22 17:55:13
1008279892518211_1041117219234478	1440247039	0	0	0	0	0	7	0	0	0	0	0	0	tunis	2015-08-22 14:37:19
1008279892518211_1040094902670043	1440087051	7	0	0	6	0	24	0	0	0	0	0	0	ariana	2015-08-20 18:10:51
1008279892518211_1040231065989760	1440105640	1	6	0	1	0	8	0	0	0	0	0	0	ariana	2015-08-20 23:20:40
1008279892518211_1040237052655828	1440106722	0	2	0	0	0	3	0	0	0	0	0	0	tunis	2015-08-20 23:38:42
1008279892518211_1040209695991897	1440103093	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-08-20 22:38:13
1008279892518211_1040127772666756	1440091738	4	0	0	1	0	14	0	0	0	0	0	0	tunis	2015-08-20 19:28:58
1008279892518211_1040130089333191	1440092041	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-08-20 19:34:01
1008279892518211_1040129829333217	1440091989	0	0	0	0	0	10	0	0	0	0	0	0	nabeul	2015-08-20 19:33:09
1008279892518211_1040092279336972	1440086604	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2015-08-20 18:03:24
1008279892518211_1040082722671261	1440085086	1	0	0	1	0	11	0	0	0	0	0	0	sousse	2015-08-20 17:38:06
1008279892518211_1040018782677655	1440076311	1	0	0	1	0	6	0	0	0	0	0	0	ariana	2015-08-20 15:11:51
1008279892518211_1039944016018465	1440068116	7	5	0	8	0	10	0	0	0	0	0	0	siliana	2015-08-20 12:55:16
1008279892518211_1039156719430528	1439929827	25	0	0	7	0	202	0	0	0	0	0	0	tunis	2015-08-18 22:30:27
1008279892518211_1039919706020896	1440063854	2	0	0	1	0	6	0	0	0	0	0	0	tunis	2015-08-20 11:44:14
1008279892518211_1039644926048374	1440011424	11	0	0	1	0	9	0	0	0	0	0	0	benArous	2015-08-19 21:10:24
1008279892518211_1039704352709098	1440022506	8	20	0	3	0	25	0	0	0	0	0	0	nabeul	2015-08-20 00:15:06
1008279892518211_1039873442692189	1440056741	0	0	0	0	0	6	0	0	0	0	0	0	tunis	2015-08-20 09:45:41
1008279892518211_1039660089380191	1440014189	0	0	0	0	0	7	0	0	0	0	0	0	tunis	2015-08-19 21:56:29
1008279892518211_1039655216047345	1440013509	2	0	0	0	0	10	0	0	0	0	0	0	benArous	2015-08-19 21:45:09
1008279892518211_1039589132720620	1440002100	3	0	0	3	0	18	0	0	0	0	0	0	manouba	2015-08-19 18:35:00
1008279892518211_1039553346057532	1439999173	5	0	0	4	0	11	0	0	0	0	0	0	sfax	2015-08-19 17:46:13
1008279892518211_1039153826097484	1439929376	3	20	0	0	0	38	0	0	0	0	0	0	ariana	2015-08-18 22:22:56
1008279892518211_1039498169396383	1439993791	1	0	0	0	0	3	0	0	0	0	0	0	tunis	2015-08-19 16:16:31
1008279892518211_1039331089413091	1439960846	7	179	0	6	0	26	0	0	0	0	0	0	kasserine	2015-08-19 07:07:26
1008279892518211_1039245156088351	1439945089	0	0	0	0	0	0	0	0	0	0	0	0	sfax	2015-08-19 02:44:49
1008279892518211_1039223869423813	1439941828	0	0	0	0	0	8	0	0	0	0	0	0	tunis	2015-08-19 01:50:28
1008279892518211_1039043342775199	1439910630	0	0	0	0	0	2	0	0	0	0	0	0	bizert	2015-08-18 17:10:30
1008279892518211_1038970492782484	1439898001	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-08-18 13:40:01
1008279892518211_1038036559542544	1439748379	9	0	0	7	0	7	0	0	0	0	0	0	tunis	2015-08-16 20:06:19
1008279892518211_1037005879645612	1439564044	4	0	0	6	0	6	0	0	0	0	0	0	tunis	2015-08-14 16:54:04
1008279892518211_1036953059650894	1439554998	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-08-14 14:23:18
1008279892518211_1036729879673212	1439507511	0	0	0	0	0	12	0	0	0	0	0	0	tunis	2015-08-14 01:11:51
1008279892518211_1036475366365330	1439463420	3	0	0	0	0	2	0	0	0	0	0	0	ariana	2015-08-13 12:57:00
1008279892518211_1036187173060816	1439402960	5	0	0	4	0	8	0	0	0	0	0	0	tunis	2015-08-12 20:09:20
1008279892518211_1036484103031123	1439465379	2	0	0	3	0	0	0	0	0	0	0	0	tunis	2015-08-13 13:29:39
1008279892518211_1036475326365334	1439463403	0	0	0	0	0	0	0	0	0	0	0	0	ariana	2015-08-13 12:56:43
1008279892518211_1036474489698751	1439463236	0	0	0	0	0	1	0	0	0	0	0	0	ariana	2015-08-13 12:53:56
1008279892518211_1036408409705359	1439446638	5	0	0	4	0	12	0	0	0	0	0	0	tunis	2015-08-13 08:17:18
1008279892518211_1036267403052793	1439415431	0	0	0	0	0	23	0	0	0	0	0	0	tunis	2015-08-12 23:37:11
1008279892518211_1036265549719645	1439414983	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-08-12 23:29:43
1008279892518211_1035583996454467	1439327934	1	0	0	1	0	2	0	0	0	0	0	0	tunis	2015-08-11 23:18:54
1008279892518211_1035254989820701	1439296041	8	0	0	7	0	13	0	0	0	0	0	0	tunis	2015-08-11 14:27:21
1008279892518211_1033529183326615	1439057120	4	1	0	1	0	3	0	0	0	0	0	0	ariana	2015-08-08 20:05:20
1008279892518211_1034742959871904	1439243758	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-08-10 23:55:58
1008279892518211_1034299813249552	1439166906	1	1	0	0	0	0	0	0	0	0	0	0	sfax	2015-08-10 02:35:06
1008279892518211_1034561496556717	1439215794	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2015-08-10 16:09:54
1008279892518211_1034529356559931	1439210483	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2015-08-10 14:41:23
1008279892518211_1033400283339505	1439035205	2	0	0	3	0	8	0	0	0	0	0	0	tunis	2015-08-08 14:00:05
1008279892518211_1033445806668286	1439042980	0	0	0	0	0	4	0	0	0	0	0	0	tunis	2015-08-08 16:09:40
1008279892518211_1033149530031247	1438986129	2	0	0	1	0	12	0	0	0	0	0	0	manouba	2015-08-08 00:22:09
1008279892518211_1033143683365165	1438985613	0	0	0	0	0	3	0	0	0	0	0	0	bizert	2015-08-08 00:13:33
1008279892518211_1033105936702273	1438979608	0	0	0	0	0	3	0	0	0	0	0	0	sousse	2015-08-07 22:33:28
1008279892518211_1031558143523719	1438767073	12	12	0	12	0	15	0	0	0	0	0	0	tunis	2015-08-05 11:31:13
1008279892518211_1031174456895421	1438698729	15	333	0	4	0	108	0	0	0	0	0	0	tunis	2015-08-04 16:32:09
1008279892518211_1031041546908712	1438670422	0	0	0	0	0	5	0	0	0	0	0	0	kairouan	2015-08-04 08:40:22
1008279892518211_1029794937033373	1438460109	19	1	0	25	0	36	0	0	0	0	0	0	tunis	2015-08-01 22:15:09
1008279892518211_1029964853683048	1438493001	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2015-08-02 07:23:21
1008279892518211_1029619883717545	1438432728	4	0	0	3	0	5	0	0	0	0	0	0	mahdia	2015-08-01 14:38:48
1008279892518211_1028777390468461	1438276152	7	0	0	8	0	14	0	0	0	0	0	0	tunis	2015-07-30 19:09:12
1008279892518211_1028757187137148	1438272645	1	0	0	1	0	2	0	0	0	0	0	0	tunis	2015-07-30 18:10:45
1008279892518211_1028410717171795	1438203882	1	0	0	0	0	8	0	0	0	0	0	0	tunis	2015-07-29 23:04:42
1008279892518211_1028222797190587	1438169029	0	0	0	0	0	7	0	0	0	0	0	0	tunis	2015-07-29 13:23:49
1008279892518211_1028073250538875	1438131161	4	0	0	2	0	9	0	0	0	0	0	0	nabeul	2015-07-29 02:52:41
1008279892518211_1027398483939685	1438027299	10	0	0	14	0	69	0	0	0	0	0	0	tunis	2015-07-27 22:01:39
1008279892518211_1025664940779706	1437726908	4	0	0	2	0	9	0	0	0	0	0	0	ariana	2015-07-24 10:35:08
1008279892518211_1025764117436455	1437748309	5	0	0	3	0	12	0	0	0	0	0	0	tunis	2015-07-24 16:31:49
1008279892518211_1025333117479555	1437666737	1	0	0	3	0	9	0	0	0	0	0	0	tunis	2015-07-23 17:52:17
1008279892518211_1021638707848996	1437051284	7	0	0	3	0	32	0	0	0	0	0	0	tunis	2015-07-16 14:54:44
1008279892518211_1024286120917588	1437491831	12	0	0	7	0	11	0	0	0	0	0	0	tunis	2015-07-21 17:17:11
1008279892518211_1020597907953076	1436854983	10	0	0	6	0	23	0	0	0	0	0	0	tunis	2015-07-14 08:23:03
1008279892518211_1018018591544341	1436377948	2	0	0	0	0	12	0	0	0	0	0	0	sfax	2015-07-08 19:52:28
1008279892518211_1012386985440835	1435501346	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2015-06-28 16:22:26
1008279892518211_1008524509160416	1434921402	7	1	0	3	0	14	0	0	0	0	0	0	ariana	2015-06-21 23:16:42
