type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place
link	post_user_1008279892518211	1008279892518211_1559971594015702	https://www.facebook.com/1008279892518211/posts/1559971594015702	Soltan Ezmenou shared ‎Annahar Ettounsi النهار التونسي‎ s post to the group: WINOU ETROTTOIR???...	https://external.xx.fbcdn.net/safe_image.php?d=AQBsmrMIfgtlDgkF&w=130&h=130&url=http%3A%2F%2Fannaharettounsi.com%2Fwp-content%2Fuploads%2F2017%2F05%2F1c5739131bc1eac19e1966bb257ef4f415-660x330.jpg&cfs=1&sx=329&sy=0&sw=330&sh=330&_nc_hash=AQAH2CEcdVdwhtwO	https://external.xx.fbcdn.net/safe_image.php?d=AQDv6_WRLai4TRBK&url=http%3A%2F%2Fannaharettounsi.com%2Fwp-content%2Fuploads%2F2017%2F05%2F1c5739131bc1eac19e1966bb257ef4f415-660x330.jpg&_nc_hash=AQAirubdMWnHNxo2	http://annaharettounsi.com/2017/05/16/%d8%a5%d9%82%d9%84%d9%8a%d9%85-%d8%aa%d9%88%d9%86%d8%b3-%d8%a7%d9%84%d9%83%d8%a8%d8%b1%d9%89-%d8%a7%d9%86%d8%b7%d9%84%d8%a7%d9%82-%d8%a7%d9%84%d8%ad%d9%85%d9%84%d8%a9-%d8%a7%d9%84%d9%88%d8%b7%d9%86/	annaharettounsi.com	2017-05-16T12:14:31+0000	1494936871	2017-05-16 14:14:31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1559032804109581	https://www.facebook.com/1008279892518211/posts/1559032804109581	مسيكم بالخير  نداء عاجل الى وزير الداخلية و وزير التجارة  ادعوكم لزيارة مدينة قصور الساف .. اعملوا دورة في بلاد كاملة لو تلقاو فيها متر واحد فاضي على الارصفة les trottoirs حاسبوني  صحيح ان الانتصاب الفوضوي و الاستيلاء على الارصفة  في كل مدن تونس و لكن في مدينة قصور الساف الظاهرة تجاوزت كل الحدود ..ال درجة ان تلاميذ المدارس و المعاهد يمشييوا في وسط الكياس بسبب انتصاب التجار في كل مكان ..و السلط الجهوية كالعادة لا حياة لمن تنادي و الامر يستفحل الى درجة لا تطاق عشية الخميس و يوم الجمعة حيث يكون السوق الاسبوعي معطلا لحركة المرور في كل الاتجاهات تقريبا ..معتمد الجهة و رئيس البلدية و الشرطة البلدية عبارة على اشباح لا ترى لهم اثرا . لن اقول اكثر الرجاء ان كان مازال هناك شيء اسمه دولة التدخل فورا لوضع حد لهذه الفوضى و هذا الاستهتار .					2017-05-15T13:30:00+0000	1494855000	2017-05-15 15:30:00	5	3	6	0	9	2	2	0	2	0	4	0	0	0	0	1	0	tunis
photo	post_user_1008279892518211	1008279892518211_1556058961073632	https://www.facebook.com/1008279892518211/posts/1556058961073632	تتذكروها رووندا 20عام قبل كانو يقتلو في بعضهم واسفرت الحرب الاهلية عن مقتل 2ملايين ؟ تتذكروها رووندا اللي ما ينجموش يمشيو في العاصمة متاعها بعد الرابعة مساءا؟ تتذكروها رووندا اللي كان المورد الوحيد متاعها الزراعة؟ تعرفوشى اللى رووندا المساحة متاعها اصغر من تونس 5 مرات تعرفوشى اللى رووندا 40بالمائة من اراضيها سافانا تعرفوشى اللى رووندا 20 عام قبل كان معدل الدخل للاسرة دولار واحد وتوة رووندا هي سابع دولة في النمو الاقتصادي وتوة رووندا هي ثانى دولة افريقية في القوة الاقتصادية  وتوة تم اختيار عاصمتها كيجالى كاجمل دولة افريقية  زعمة آش صار؟	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18423893_10207054201113690_2906393528803872827_n.jpg?oh=20d338e1fd953e8b476cb7c395718e24&oe=5A4CDD84	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18423893_10207054201113690_2906393528803872827_n.jpg?oh=24100e52eebd13bb1445d9b4c8da8e66&oe=5A176489	https://www.facebook.com/photo.php?fbid=10207054201113690&set=gm.1556058961073632&type=3	facebook.com	2017-05-12T19:04:02+0000	1494615842	2017-05-12 21:04:02	37	12	39	19	70	11	8	3	8	0	35	0	0	1	1	0	0	tunis
status	post_user_1008279892518211	1008279892518211_1557256774287184	https://www.facebook.com/1008279892518211/posts/1557256774287184	والي تونس سيأمر قريبا بفتح  نهج المانيا  خلف سفارة فرنسا  					2017-05-13T19:15:26+0000	1494702926	2017-05-13 21:15:26	5	2	5	0	7	2	2	0	0	0	5	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1557159634296898	https://www.facebook.com/1008279892518211/posts/1557159634296898	في اطار الحملة الوطنية للمنتجات البيولوجية البلاديات في تونس و لاو يغرسو في بلايك قف كي تسقاها و الا تصب مطر تكبر ..  لبلاكة هذي لازها عناية خاصة و قالو الخبراء و الله اعلم انو يمكن تلقيمها في ليالي السود على الفوروج و الله اعلم	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18423832_1628092957231479_3423647360116844554_n.jpg?oh=df86d5be793c2007dfa82e4fbe510c0b&oe=5A4B191B	https://scontent.xx.fbcdn.net/v/t1.0-9/18423832_1628092957231479_3423647360116844554_n.jpg?oh=bc6c0e709a15d613e02b8c513f0f0f30&oe=5A49CB70	https://www.facebook.com/photo.php?fbid=1628092957231479&set=gm.1557159634296898&type=3	facebook.com	2017-05-13T17:17:51+0000	1494695871	2017-05-13 19:17:51	22	4	44	0	48	4	3	1	4	0	22	0	2	20	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1556716747674520	https://www.facebook.com/1008279892518211/posts/1556716747674520	سوسة القنطاوي، 10h30 ضو البلدية مازال يشعل...  #لكم_التعليق #تونس_بخير	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18424067_10209064874530352_5379863074957192200_n.jpg?oh=450e6bb316716522cb22e38b13d37b39&oe=5A5BDC2C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18424067_10209064874530352_5379863074957192200_n.jpg?oh=8d825183986b41221ac8a3223aea8f99&oe=5A491621	https://www.facebook.com/photo.php?fbid=10209064874530352&set=gm.1556716747674520&type=3	facebook.com	2017-05-13T10:29:24+0000	1494671364	2017-05-13 12:29:24	6	2	8	0	10	2	2	0	1	0	6	1	0	0	0	1	0	tunis
status	post_user_1008279892518211	1008279892518211_1556242861055242	https://www.facebook.com/1008279892518211/posts/1556242861055242	نطالب من بلدية بنزرت أو من السلط الجهويّة ضرورة توفير مصب لتجميع فضلات أسواق الخضر و الغلال و الدواجن و الأسماك بكامل محيط البياصة شرط أن يكون في مكان لا يمثل خطر صحّي أو بيئي					2017-05-12T22:41:29+0000	1494628889	2017-05-13 00:41:29	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	bizert
photo	post_user_1008279892518211	1008279892518211_1554069474605914	https://www.facebook.com/1008279892518211/posts/1554069474605914	إن التاريخ في ظاهره لا يزيد عن الإخبار ولكن في باطنه نظر وتحقيق ... ابن خلدون السور الجبلى سوسة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18341819_10207045373973017_971058779242691136_n.jpg?oh=29448e34337042f527660f8637c2a096&oe=5A493ADA	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18341819_10207045373973017_971058779242691136_n.jpg?oh=bef1e8c2eeacd5cfb1957357a7cedf2c&oe=5A4C5FCF	https://www.facebook.com/photo.php?fbid=10207045373973017&set=gm.1554069474605914&type=3	facebook.com	2017-05-11T06:11:50+0000	1494483110	2017-05-11 08:11:50	90	14	108	0	122	14	13	1	14	0	89	15	3	0	0	0	0	sousse
video	post_user_1008279892518211	1008279892518211_1551719191507609	https://www.facebook.com/1008279892518211/posts/1551719191507609	بين إلي حارقين الضوء وبين إلي داخلين في الinterdit !!!! مسكينة تونس آش تعاني	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18442606_1341075015929639_1843145203163070464_n.jpg?oh=8867b2b0ecead296f55472d1f7588b7c&oe=5A472CDD	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18442606_1341075015929639_1843145203163070464_n.jpg?oh=68288e4a9059404e802cc27608f3ad19&oe=5A14F7FF	https://www.facebook.com/1448054235231716/videos/1341068855930255	facebook.com	2017-05-08T20:17:07+0000	1494274627	2017-05-08 22:17:07	18	15	35	0	50	15	12	3	11	0	17	0	1	2	3	11	0	tunis
photo	post_user_1008279892518211	1008279892518211_1555240334488828	https://www.facebook.com/1008279892518211/posts/1555240334488828	إحتلال الرصيف : مأكولات معروضة في الطريق تحت شجرة تعج بالعصافير والأوساخ مع عدم توفر شروط الصحة (عدم وجود toilette  )وذلك أمام أعين السياح وذلك في الكورنيش سوسة تحت نزل الكروان	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18403725_10208880753808193_8285309838542563543_n.jpg?oh=8db5f7ef45faf19c106db283b279e9a0&oe=5A1A72A5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18403725_10208880753808193_8285309838542563543_n.jpg?oh=b5d6bbcc3f34d27e48236ddc8eb08a82&oe=5A5527A8	https://www.facebook.com/photo.php?fbid=10208880753808193&set=gm.1555240334488828&type=3	facebook.com	2017-05-12T03:54:21+0000	1494561261	2017-05-12 05:54:21	1	0	4	1	5	0	0	0	0	0	1	0	0	0	1	2	0	sousse
video	post_user_1008279892518211	1008279892518211_1553783287967866	https://www.facebook.com/1008279892518211/posts/1553783287967866	Barcha nes nseou 9imet tounes  Ena medemni 7ay toul 7yeti bech nraneha b 9albi 5ater bledi hya 7yati ki nraneha ou nchouf beli 9e3ed y sir radi 9albi youja3i tounes Twa7achtek ya bledi   حماة الحمى يا حماة الحمى هلموا هلموا لمجد الزمــن لقد صرخت في عروقنا الدما  نموت نموت و يحيا الوطن     لتدو السماوات برعدها لترم الصواعق نيرانها إلى عز تونس إلى مجدها رجال البلاد و شبانها فلا عاش في تونس من خانها ولا عاش من ليس من جندها نموت و نحيا على عهدها حياة الكرام و موت العظام     ورثنا السواعد بين الأمم صخورا صخورا كهذا البناء سواعد يهتز فوقها العلم نباهي به و يباهي بنا و فيها كفا للعلى والهمم و فيها ضمان لنيل المنى و فيها لأعداء تونس نقم و فيها لمن سالمونا السلام     إذا الشعب يوما أراد الحياة فلا بدّ أن يستجيب القدر ولا بد لليل أن ينجلي     L HYMNE NATIONAL DE LA TUNISIE ECRIT EN FRANCAIS     Ô défenseurs de la Nation  allons à la rencontre de la gloire !  « Mourons s il le faut pour que vive la patrie ! » Clame le sang qui coule dans nos veines.     Que n y vive point quiconque refuse d être au nombre de ses soldats ! Tenus par notre serment de fidélité à son égard  Nous vivrons sur son sol dans la dignité Ou nous mourrons  pour elle  dans la grandeur.     Notre héritage  parmi les nations  réside dans la force de nos bras Des bras aussi durs que le roc de ces imposants édifices Et qui portent haut l étendard du pays.     Cet étendard qui fait notre fierté et qui est lui-même fier d être porté par nous. des bras qui nous propulsent vers les plus hauts sommets De la gloire et de la grandeur  Qui nous garantissent la réalisation de nos vœux  Qui font abattre des malheurs sur les ennemis de notre Patrie  Mais qui sont pacifiques à l égard de ceux qui nous veulent la paix.     Lorsqu un jour le peuple veut vivre  force est pour le destin  de répondre   force est pour les ténèbres de se dissiper  force est pour les chaînes de se brise	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/18466896_1508694185817188_4211730301522542592_n.jpg?oh=de8fe7e5986734fbaabcc251c79c0eab&oe=5A1A6F99	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18466896_1508694185817188_4211730301522542592_n.jpg?oh=fde316e59903223a8e21ced2ac3b35e0&oe=5A1BA6BB	https://www.facebook.com/tunisieco/videos/1508692932483980/	facebook.com	2017-05-10T22:52:02+0000	1494456722	2017-05-11 00:52:02	40	6	51	29	86	6	2	4	1	0	39	10	0	0	1	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1553546607991534	https://www.facebook.com/1008279892518211/posts/1553546607991534	اش رايكم في الخدمة 100٪ دياري.. الطريق الرابطة بين تونس وقفصة على مستوى بير الحفي.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18425006_664869560388516_2308467215633469531_n.jpg?oh=7e613c48968dccea869c0e44b2a5cc1b&oe=5A594913	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18425006_664869560388516_2308467215633469531_n.jpg?oh=7fba725ae0fda972cc3384cf9c0418e0&oe=5A1876EC	https://www.facebook.com/photo.php?fbid=664869560388516&set=gm.1553546607991534&type=3	facebook.com	2017-05-10T17:24:21+0000	1494437061	2017-05-10 19:24:21	25	24	63	12	99	23	20	3	13	0	25	0	4	15	1	17	0	tunis
photo	post_user_1008279892518211	1008279892518211_1553030371376491	https://www.facebook.com/1008279892518211/posts/1553030371376491	تحية صباحية من ساحة الميناء بسوسة ...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18425010_10207039329621912_267646289800148209_n.jpg?oh=875139a548c9aa4f2f344bdcaa682dbc&oe=5A579DEB	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18425010_10207039329621912_267646289800148209_n.jpg?oh=f5d687f2a1c63260875a0c820eaa64f1&oe=5A1CCCFE	https://www.facebook.com/photo.php?fbid=10207039329621912&set=gm.1553030371376491&type=3	facebook.com	2017-05-10T06:14:11+0000	1494396851	2017-05-10 08:14:11	59	8	62	0	70	8	6	2	5	0	58	2	0	0	0	0	0	sousse
photo	post_user_1008279892518211	1008279892518211_1551357598210435	https://www.facebook.com/1008279892518211/posts/1551357598210435	الصورة الأولى، مواطنون   أنقليز   يننظرون للعلاج في إحدى المستشفيات العمومية . الصورة الثانية ، بقرة تعالج في مصحة بيطرية ببلادنا العزيزة . تحيا تونس !	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18301823_1694614030844090_25660490267077886_n.jpg?oh=68be63c706a7149b5fcb7e70a1c37c32&oe=5A53F135	https://scontent.xx.fbcdn.net/v/t1.0-9/18301823_1694614030844090_25660490267077886_n.jpg?oh=18147814c2d7efdad456a2f42acf0221&oe=5A16B986	https://www.facebook.com/photo.php?fbid=1694614030844090&set=gm.1551357598210435&type=3	facebook.com	2017-05-08T11:51:05+0000	1494244265	2017-05-08 13:51:05	28	11	43	19	73	11	11	0	4	0	28	0	0	2	11	1	0	tunis
status	post_user_1008279892518211	1008279892518211_1553719861307542	https://www.facebook.com/1008279892518211/posts/1553719861307542	لا إنفراج في الأفق لأوضاع أسواق البياصة في بنزرت و خاصّة الوضعيّة الأليمة الّتي يشكوها السوق البلدي للأسماك و الّذي شهد أشغال تجديد عامة منذ حوالي سنتين و نصف، وضعيّة بيئيّة و تدهور مذهل للبنية التحتيّة بالمكان في جزء كبير تسبّبت فيه مصلحة النظافة بلديّة المكان جعلت من محيط السوق و كأنّه لم يشهد أشغال صيانة بتاتا!!!  #بنزرت_جودة_الحياة					2017-05-10T21:20:26+0000	1494451226	2017-05-10 23:20:26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bizert
status	post_user_1008279892518211	1008279892518211_1553701397976055	https://www.facebook.com/1008279892518211/posts/1553701397976055	الحاجز الآلي لتقاطع محميّة إشكل على مستوى السكّة الرابطة بين بنزرت و تونس معطّل منذ أكثر من شهر و نصف و قد يتسبّب في حدوث كارثة في حال عدم الإنتباه. نطالب الشركة الوطنيّة للسكك الحديديّة التونسيّة التدخّل العاجل و فض الإشكال.					2017-05-10T21:08:21+0000	1494450501	2017-05-10 23:08:21	1	0	1	2	3	0	0	0	0	0	1	0	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1551196688226526	https://www.facebook.com/1008279892518211/posts/1551196688226526	بداية أسبوع موفقة للجميع :) من خارج السور الجبلى للمدينة العتيقة بسوسة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18424215_10207026613464016_599149006304299848_n.jpg?oh=fd3c41f5ff47d3658de4fd52004f1d2e&oe=5A58BE30	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18424215_10207026613464016_599149006304299848_n.jpg?oh=eb6890e26280d3c191220722e620d6b7&oe=5A602425	https://www.facebook.com/photo.php?fbid=10207026613464016&set=gm.1551196688226526&type=3	facebook.com	2017-05-08T06:12:48+0000	1494223968	2017-05-08 08:12:48	46	6	52	0	58	6	4	2	4	0	45	5	0	0	1	0	0	sousse
status	post_user_1008279892518211	1008279892518211_1551533894859472	https://www.facebook.com/1008279892518211/posts/1551533894859472	محطّة النقل الجماعي بين الأحواز ببنزرت كغيرها من المحطّات النقل الجماعي الخاص، تشكو إنخرام تام في البنية التحتيّة و إنفلات كلّي على الصعيد البيئي، السؤال هو كيف تراهن الدولة على مثل هذا القطاع لحل مشاكل النقل في حين هذا القطاع أصبح له أثر سلبي في كل ما يتعلّق بالترويج السياحي للمدن...					2017-05-08T15:33:33+0000	1494257613	2017-05-08 17:33:33	1	1	1	3	5	1	1	0	2	0	1	0	0	0	0	0	0	bizert
status	post_user_1008279892518211	1008279892518211_1551530401526488	https://www.facebook.com/1008279892518211/posts/1551530401526488	سانية بنت الري، ساحة 7 نوفمبر، حديقة الفنون و تسميات عديدة لحديقة قصر بلدية بنزرت، بلديّة تتالت عليها مجالس لم تقدّم إضافة كبرى للبلاد و إنّ ترنّح هذا الكرسي خير دليل عما نقول!					2017-05-08T15:29:08+0000	1494257348	2017-05-08 17:29:08	3	0	4	2	6	0	0	0	0	0	3	0	0	0	1	0	0	bizert
status	post_user_1008279892518211	1008279892518211_1551526684860193	https://www.facebook.com/1008279892518211/posts/1551526684860193	بنزرت... مصطلح البنية التحتيّة غائب تماما حتّى لا نقول أكثر... #بنزرت_جودة_الحياة					2017-05-08T15:24:12+0000	1494257052	2017-05-08 17:24:12	1	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	bizert
photo	post_user_1008279892518211	1008279892518211_1551200661559462	https://www.facebook.com/1008279892518211/posts/1551200661559462	السيد مولى الكميونة على اليسار ديما يبلوكي دروج السوق البلدي بالمهدية كيف يحط كميونتو قد قد مع التروتوار باش ما يتعبش روحو كيف يهبط سلعتو. و حتى بعد ما تهبط السلعة تقعد الكميونة في نفس المكان حتى يكمل يبيع اش باش يبيع و كل شيء عادي دروج خاص بيه ويزيد ياقف بجنبو من نفس درجة الذكاء و يكمل يسكر الدروج فرد المرة . هل يجوز فشان العجالي ؟؟؟ خاطر انك تكتبلو يا حمار على البلور الأمامي ولا ورقة تعلقهالهم ما يعطيها حتى قيمة ها الانواع من الناس. يدزها بضحكة و يقلك اش فيها كان مشيت 20ميترو القدام تلقى دروج  و نزيدكم زيادة الباركينغ هذا كيف تدخلو ما فيه حد يحرسو أما دخول الباركينغ موش كيف خروجو تلقى واحد تابع روحو يذبل في عينيه و يحب على حويجة حق العسة اللي كيف تجي تشوف تلقاه كان راقد تحت نخلة ولا قاعد في القهوة المقابلة شاف شوية حركة ينقز يجي قدام فماش ما ينطر مصروف ...	https://scontent.xx.fbcdn.net/v/t1.0-0/q81/s130x130/18402641_10154821753908541_8801713922426214290_n.jpg?oh=8dac7edf9b1caaa438c4fd0fa17f5e15&oe=5A5441CD	https://scontent.xx.fbcdn.net/v/t1.0-0/q81/p180x540/18402641_10154821753908541_8801713922426214290_n.jpg?oh=54fbf17107ac1f4958525530cf838d1c&oe=5A55CBB9	https://www.facebook.com/photo.php?fbid=10154821753908541&set=gm.1551200661559462&type=3	facebook.com	2017-05-08T06:18:39+0000	1494224319	2017-05-08 08:18:39	6	0	9	0	9	0	0	0	0	0	6	0	0	0	0	3	0	mahdia
video	post_user_1008279892518211	1008279892518211_1550444068301788	https://www.facebook.com/1008279892518211/posts/1550444068301788	افضل مكان لصناعة الشكلاطة في العالم على يد تونسي	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18340036_782145318606087_2066176734515953664_n.jpg?oh=cc23d779e96051b64984b026a89afa76&oe=5A5B768E	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18340036_782145318606087_2066176734515953664_n.jpg?oh=ff1f2cb16d5b3d0619a039668f069c38&oe=5A19AB34	https://www.facebook.com/aljazeerachannel/videos/782268978593721/	facebook.com	2017-05-07T10:54:35+0000	1494154475	2017-05-07 12:54:35	56	4	65	33	102	4	3	1	11	0	56	9	0	0	0	0	0	tunis
photo	post_user_1008279892518211	1008279892518211_1550795581599970	https://www.facebook.com/1008279892518211/posts/1550795581599970	انه ضوء آخر النفق ... . . حيث الانتصاب الفوضوى بالمدينة العتيقة بسوسة ...	https://scontent.xx.fbcdn.net/v/t1.0-0/q82/s130x130/18301290_10207023975158060_357926497122603457_n.jpg?oh=32c6ec9c1bd4ee374534fd8e8a918f57&oe=5A470FE1	https://scontent.xx.fbcdn.net/v/t1.0-9/q82/s720x720/18301290_10207023975158060_357926497122603457_n.jpg?oh=b72b42c999ae081a6df4cb73a45d4a3a&oe=5A5F00E7	https://www.facebook.com/photo.php?fbid=10207023975158060&set=gm.1550795581599970&type=3	facebook.com	2017-05-07T19:10:12+0000	1494184212	2017-05-07 21:10:12	11	2	17	0	19	2	2	0	0	0	10	0	2	0	2	2	0	sousse
video	post_user_1008279892518211	1008279892518211_1550797044933157	https://www.facebook.com/1008279892518211/posts/1550797044933157	Ahmed Nouir shared ‎بنزرت_الرخ_لا‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18385311_1412695145444308_6336712130527494144_n.jpg?oh=14210370f4d8a3beee4db6e973875247&oe=5A14F461	https://scontent.xx.fbcdn.net/v/t15.0-10/18385311_1412695145444308_6336712130527494144_n.jpg?oh=37d333f1dd178022b5e3dfec75b1aca3&oe=5A4FAD1A	https://www.facebook.com/BanzartErrakhLe/videos/1412694548777701/	facebook.com	2017-05-07T19:12:12+0000	1494184332	2017-05-07 21:12:12	4	0	4	1	5	0	0	0	0	0	4	0	0	0	0	0	0	bizert
link	post_user_1008279892518211	1008279892518211_1548694038476791	https://www.facebook.com/1008279892518211/posts/1548694038476791	Un tunisien a remporté hier le prix de la meilleure baguette de france Au lieu de s associer avec le meilleure boulanger artisan de France et importé son savoir faire et ouvrir des boulangerie en son nom on préfère la boulangerie des souris Paul😂parce que Paul ça fait plus chic(la farine française).bref notre tunisien est champion de France et votre Paul  n est qu  une boulangerie pour les souris. https://m.facebook.com/story.php?story_fbid=1488433661188967&id=117487511616929	https://external.xx.fbcdn.net/safe_image.php?d=AQCjV-PubOIaRXQi&w=130&h=130&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2017%2F05%2FSami-Bouattour.jpg&cfs=1&sx=151&sy=0&sw=380&sh=380&_nc_hash=AQAAKNtsHhbWBnFt	https://external.xx.fbcdn.net/safe_image.php?d=AQCzGbirgB4PFEqe&url=http%3A%2F%2Fkapitalis.com%2Ftunisie%2Fwp-content%2Fuploads%2F2017%2F05%2FSami-Bouattour.jpg&_nc_hash=AQAcDYTPJPeqNBCq	http://kapitalis.com/tunisie/2017/05/05/le-tunisien-sami-bouattour-remporte-le-prix-de-la-meilleure-baguette-de-paris/	kapitalis.com	2017-05-05T14:09:43+0000	1493993383	2017-05-05 16:09:43	112	24	131	43	198	23	15	8	18	0	112	9	1	5	2	2	0	tunis
photo	post_user_1008279892518211	1008279892518211_1550498091629719	https://www.facebook.com/1008279892518211/posts/1550498091629719	أريانة...مدينة الورد..و تزامنًا مع مهرجان الورد...الشيء موش راكب على بعضو...	https://scontent.xx.fbcdn.net/v/t1.0-0/q83/s130x130/18300968_1799097130104245_8846264105441103821_n.jpg?oh=8cd418751a9f9808fb1c8dc213e9f9d3&oe=5A134C66	https://scontent.xx.fbcdn.net/v/t1.0-9/q83/s720x720/18300968_1799097130104245_8846264105441103821_n.jpg?oh=b92a240719a740b2c6d02e530df52830&oe=5A4B5360	https://www.facebook.com/photo.php?fbid=1799097130104245&set=gm.1550498091629719&type=3	facebook.com	2017-05-07T12:17:54+0000	1494159474	2017-05-07 14:17:54	4	1	6	2	9	1	1	0	1	0	4	0	0	0	0	2	0	ariana
video	post_user_1008279892518211	1008279892518211_1549543948391800	https://www.facebook.com/1008279892518211/posts/1549543948391800	Lina Linda shared ‎Tunisia online تونس أونلاين‎ s video to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18340198_1864504390437015_6993563967553536_n.jpg?oh=ef0669344652f54456d3169d27afffd2&oe=5A52295A	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/18340198_1864504390437015_6993563967553536_n.jpg?oh=34a81de88375c13825cd03be8f6f76d0&oe=5A524A44	https://www.facebook.com/Tunisiaonline.org/videos/1864503820437072/	facebook.com	2017-05-06T11:14:17+0000	1494069257	2017-05-06 13:14:17	2	1	11	1	13	1	1	0	1	0	2	0	5	0	0	4	0	tunis
video	post_user_1008279892518211	1008279892518211_1549629641716564	https://www.facebook.com/1008279892518211/posts/1549629641716564	أين شرطة البلدية؟ أين التراخيص؟ أين والي أريانة؟  يغلقون محلات تجارية لمصالح شخصية و لا تقدر المؤسسة بدخول أو خروج سلعة  لمدة 3ايام علما انها دار نشر 😡😡😡😡😡😡 4نهج الياس -أريانة	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/18384098_1936244756606036_8358242941994532864_n.jpg?oh=829ee52c9cf5d7a40552a61d64fa41d6&oe=5A1602F9	https://scontent.xx.fbcdn.net/v/t15.0-10/18384098_1936244756606036_8358242941994532864_n.jpg?oh=f8eabc843a8aab3fa62f48aa60d79441&oe=5A478782	https://www.facebook.com/1706679422895905/videos/1936243036606208	facebook.com	2017-05-06T13:09:36+0000	1494076176	2017-05-06 15:09:36	4	0	7	0	7	0	0	0	0	0	3	0	3	0	0	0	0	ariana
photo	post_user_1008279892518211	1008279892518211_1547523331927195	https://www.facebook.com/1008279892518211/posts/1547523331927195	إن شاء الله يومكم مبروك من السور الجبلى للمدينة العتيقة بسوسة	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18268176_10207002433979544_8362077866586890615_n.jpg?oh=e1578c42e51ee25fb4bf64a633f4c1c4&oe=5A591E31	https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/18268176_10207002433979544_8362077866586890615_n.jpg?oh=f7991f9885e49af4300c9b0c36708084&oe=5A18A722	https://www.facebook.com/photo.php?fbid=10207002433979544&set=gm.1547523331927195&type=3	facebook.com	2017-05-04T06:15:29+0000	1493878529	2017-05-04 08:15:29	214	32	270	0	302	32	18	14	20	0	211	55	0	0	0	0	0	sousse
photo	post_user_1008279892518211	1008279892518211_1548507738495421	https://www.facebook.com/1008279892518211/posts/1548507738495421	Sellami Jihed shared ‎Ariana Supérieur El Menzah أريانة العليا المنزه 8‎ s post to the group: WINOU ETROTTOIR???...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/18222674_802751399878534_1771494497259245896_n.jpg?oh=00a1adc9e7ef7de23dbc01dfeb614df7&oe=5A1964D2	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18222674_802751399878534_1771494497259245896_n.jpg?oh=a53ade0256cc1ee909dc232e8563a765&oe=5A5DFF2D	https://www.facebook.com/ArianaSup.ElMenzah8/photos/a.279233878896958.1073741829.278967882256891/802751399878534/?type=3	facebook.com	2017-05-05T09:14:53+0000	1493975693	2017-05-05 11:14:53	20	11	20	25	56	11	10	1	5	0	20	0	0	0	0	0	0	ariana
